,k1,theta1,k2,k3,k4
258,1.7078328668736014e-06,6.957952434901944,9.900363934061329e-05,1.4780947870649542e-05,0.0009268665724010274
259,7.320025280771205e-06,1.6250189398632373,4.3467272733116557e-05,6.349938240568597e-05,0.0008721785251371898
260,5.223487578371835e-06,2.891105491085393,8.738049625343692e-05,8.134411331139183e-05,0.0006148319458621843
261,1.324500806077583e-06,2.318497576640539,2.9045974537402152e-05,9.960230366572161e-05,0.0006987142608556995
262,7.258292571570661e-06,7.149959760200485,7.562893831614836e-05,4.033289946936239e-05,0.00035418982279156695
263,5.135898907711765e-06,7.037409561743698,7.043529295465118e-05,4.158691243452104e-05,0.0007297544893205914
264,8.353922863457087e-06,3.3394296520896787,3.669627394269335e-05,4.5949789378085375e-05,0.0007035176885428629
265,5.593786584258491e-06,4.931326873363336,9.028750312024162e-06,4.878022175770049e-05,0.00011127033878798131
266,6.966207589273557e-06,9.86157771976284,5.483014187488004e-05,4.3693924774080043e-05,0.0008258834042098467
267,5.455454728909931e-06,5.512031433841865,2.1467932039197126e-05,2.9375427416733356e-05,0.0008053976036208272
268,6.4468987813731694e-06,2.817607894984723,9.041346708847306e-05,8.324651785379984e-05,0.0004925076757315624
269,4.567283997097985e-06,9.806984063199423,9.554155641788746e-06,2.2626797761185016e-05,0.0001466810306903143
270,5.999274380380579e-06,1.705073188243745,5.853778972518566e-05,4.137054752171608e-05,0.00093904969209048
271,8.144428361675602e-06,5.69601150547658,1.0593801567717959e-05,3.597021187118318e-05,0.00037179075437498527
272,7.827884181869274e-06,7.682803025393295,6.944627584339438e-06,5.833850329303188e-05,0.0003760648477313565
273,5.246555989151681e-06,9.134125275389506,4.9715554803940413e-05,7.021277727290852e-05,0.0003617573520492544
274,5.20855833323045e-06,9.424290013775122,4.2288903718828686e-05,4.455708674119784e-05,0.0009174346954848195
275,9.797714192979067e-06,0.6336691912915049,8.742119064270375e-05,6.498439896519026e-05,0.0009224133267683143
276,2.273023949699211e-06,5.268580232146931,9.194859881102082e-05,1.582101626093326e-05,0.0006599228053018538
277,2.0759682317250176e-06,9.967106143605553,1.0866783312615044e-05,1.904342881590506e-05,0.0007971326679070712
278,6.068734148248671e-06,1.751949239293598,9.507993262237347e-05,6.663395145831313e-05,0.0001745987885354155
279,4.292440858110061e-07,4.188276608492283,2.854189079554117e-05,9.562592379923654e-05,0.00068249306511225
280,4.127397796872701e-06,8.542769116664275,2.9100332696326735e-05,6.0999107633524865e-05,0.000879722379855355
281,5.770437240653813e-06,8.947717805655248,3.5074948659505406e-05,7.850487242057969e-05,0.0009222873125990325
282,1.586337597843925e-06,4.888745413180667,1.0643026380943728e-05,4.415827668596053e-05,0.0009461405885368285
283,5.586903665964588e-06,0.2904559098959373,4.1838681769437036e-05,4.570367057022208e-05,0.0008683188185086087
284,8.391362503671662e-06,4.439860614911519,6.79261754304422e-05,3.513459933433572e-05,0.0007938562452790687
285,2.616940503848637e-06,5.148335575896368,7.40108303275059e-05,7.514756697784569e-05,0.0009242271396737433
286,8.496894625855813e-06,8.64268029432881,5.832823850376935e-05,4.1627253895512856e-05,0.0002165765531498765
287,1.0329121916357433e-06,4.012434608303943,1.3483620353722606e-05,7.666271252327006e-05,0.0009081272268834634
288,4.2348474614994985e-06,4.580808082857848,4.847521303524634e-05,5.9845839725796616e-05,0.000853029053225318
289,9.775211274450727e-06,7.813746055836991,8.34347385022897e-05,3.195644067460601e-05,0.00037758402132203554
290,1.946811544767636e-06,8.07456137526494,8.539701264215629e-05,9.832990924068699e-05,0.0008029381581000808
291,5.509101904858291e-06,3.712491695082711,6.775317768919796e-05,6.638375372770946e-05,0.0009277905349528276
292,9.415382264742035e-06,4.687844381859621,5.433844937754071e-05,3.539847824347295e-05,0.0008284668609192462
293,7.278797008806756e-06,5.722150187420966,2.563097428692867e-05,3.484701932440466e-05,0.000538325865740154
294,4.883761954337736e-06,5.575456977779313,3.6455324400581554e-05,7.312923512117958e-05,0.00045435060744915045
295,7.535864226350525e-06,4.066433204800075,8.8157522903311e-05,5.158767636442666e-05,0.000407604616214784
296,6.200395407340575e-06,0.34813542896943384,7.5210462503316764e-06,3.474550619719126e-05,0.0009141214339339922
297,6.203741398299299e-06,2.541720703140261,2.394049510291693e-05,9.559561620462714e-05,0.0006058177386999793
298,3.7148420093473227e-06,7.485040981664597,2.2412799040469554e-05,8.77520625623514e-05,0.0002574991078768716
299,5.327181732523301e-06,5.31792846707754,2.8305796541109948e-05,1.281060440465125e-05,0.0007740936718364202
300,9.926995701142574e-06,5.984204359936562,9.56985508591434e-05,4.512782521745745e-05,0.00010580878813774383
301,3.6244201808722287e-06,1.26006079700971,1.2135908462704077e-05,1.0835336278373264e-05,0.00022246016401977124
302,4.082351424492089e-06,6.190213111563842,2.7419582789816266e-05,8.124578181081457e-05,0.00022335534868426365
303,9.895019289707236e-06,6.09365324641052,5.521056024217427e-05,1.9435576753279826e-05,0.0005382201816712074
304,7.907356375195447e-06,3.7333001540678237,5.9398752707927566e-05,3.781527604599829e-05,0.0009373031662966515
305,8.444960422801529e-06,6.8869125713289865,7.330687963131742e-05,4.478721286076327e-05,0.00036004145592434913
306,3.588147241056117e-06,7.289200196320476,1.1620794229708103e-05,5.218710017984813e-05,0.0004020930840039451
307,5.858284604984238e-06,7.601640192601909,9.186481501405693e-05,5.4394375262355635e-05,0.0009337776940590289
308,7.485735600342591e-06,9.450857055357426,2.9779805923096017e-05,7.441142474105136e-05,0.0006194122474078605
309,9.689041462193067e-06,4.852804472171244,4.4912926637247815e-05,7.299859091248632e-05,0.0008192522931511422
310,4.693587400888416e-06,7.591181705015649,5.807273733893087e-05,1.625502849739018e-05,0.0009301624569698171
311,7.994304454561104e-06,6.23820523098163,5.7830856328852866e-05,7.59362311694346e-05,0.0005336723059740244
312,4.024317299308427e-06,1.1464748637352316,3.424003353162009e-05,9.90047985470007e-05,0.0008507155076768048
313,8.647596782718004e-06,8.316864668362502,8.391070071569508e-05,1.2541623714569808e-05,0.0004260656943780965
314,7.657268071410003e-06,0.09284844622597044,3.1258112760525157e-06,3.333684026595068e-05,0.000607767272399451
315,5.77882869185917e-06,0.5598767611042457,4.448219719614919e-05,4.824916328233322e-05,0.000154601097630426
316,2.431074743498107e-06,8.271111270362242,2.0155651813743973e-05,4.5868235018918716e-05,0.0002926193315120115
317,4.684355524380471e-06,7.7559048659748155,6.386815760166568e-05,8.728796013524863e-05,0.0004387440112257964
318,2.334479756592347e-06,4.823315026809126,1.0401123949015898e-05,4.8868760236709245e-05,0.0008038954963019636
319,3.4560767029311927e-06,0.6604933525577319,1.0096406901354419e-05,3.750808005384171e-05,0.0007364407986388678
320,8.039200175031792e-06,8.366485874911556,8.127720279885333e-05,2.840208282741263e-05,0.000926762305972055
321,9.325609178770046e-06,4.740587979931622,4.834493540828328e-05,5.570412411476517e-05,0.0007979383503055005
322,6.425468118137797e-07,8.29822646349926,8.686743973747479e-05,4.580204722246516e-05,0.0004198281996354806
323,2.20756444097337e-06,0.9193385732935463,6.126894045413111e-05,9.645352983201083e-05,0.000494296001486165
324,5.8087123355464e-06,0.05815261920029339,9.453899108358075e-05,7.774592713249634e-05,0.0001354009000835351
325,3.241016067389657e-06,7.091428531601819,4.795969919060058e-05,6.190037564034739e-05,0.0009554228923080174
326,5.885190600681687e-06,1.707867339249195,7.488012475940795e-05,7.010346721008514e-05,0.0009563068704737443
327,6.239541443509002e-06,2.2709087796499,5.828060229086996e-06,7.321196543765963e-05,0.0009840701799632564
328,2.0139295644432036e-06,5.107168519650903,3.2861143530247884e-05,7.092766186291614e-05,0.00025439133684594434
329,5.2662987383827125e-06,4.127921157053966,6.973941822396408e-05,1.809127100554279e-05,0.0008211897704924365
330,5.148207552535584e-06,8.960301625018632,8.57556709699122e-05,4.4727933478976585e-05,0.0007360085591051694
331,5.565380223627773e-06,3.1090357234807318,5.083825613773806e-05,9.902484478736612e-05,0.0007459708263656313
332,9.50299372593512e-06,7.4784729195191355,3.112716530805193e-05,5.41362945323465e-05,0.0005417270360033586
333,9.492169754742601e-06,0.3076129903580829,9.564030470195884e-05,2.1302378652597396e-05,0.0006648442972996589
334,1.3500074522257408e-06,1.2081092944764935,3.456504372989725e-05,4.2129160759992526e-05,0.0008776515433341949
335,9.432014517001505e-06,6.082743994397278,1.980079974361965e-05,9.700593425900115e-05,0.000828753043009197
336,6.081591785479924e-06,0.5992890469112315,3.7809865287359596e-05,4.199425714122905e-05,0.0003064384151013382
337,4.554618765398045e-06,3.5576841181288295,6.479716997635088e-05,8.657527323182019e-05,0.000390182786188625
338,1.6227060654195198e-06,1.5995903544047392,7.613374550503169e-06,9.806665179518406e-05,0.00020248806719720948
339,4.343638657112008e-06,3.9301035684284593,8.55753464741415e-05,1.0655060624972584e-05,0.00046664072754140726
340,4.522955733179049e-06,7.398406520486343,6.748076686329106e-05,3.909232378356422e-05,0.0009786053935999812
341,8.310836645806883e-06,9.136631476037657,4.206707832877012e-05,9.745536715839286e-05,0.0001124383850739327
342,7.978492828220733e-06,6.370760854923432,4.1277772535893646e-05,4.878791188284789e-05,0.0006411546542332371
343,2.592490801211262e-07,6.303945722812494,8.198086297888115e-06,1.4844478393648174e-05,0.000272739868121971
344,2.202748810721968e-07,1.8229742287263158,2.8503549844170016e-05,7.007828178200448e-05,0.0005000004339221523
345,2.7951435493917557e-06,3.916544706429117,4.503856178020315e-05,1.4937345713661013e-05,0.0009095053902224668
346,8.892740119090601e-06,4.550559672974493,5.424718767299413e-05,6.883399713063789e-05,0.000821264676831514
347,6.850175564145429e-06,5.415187270767814,2.0274113595294872e-05,8.411415261361051e-05,0.0008347999684883288
348,4.58662719532269e-06,6.780141558137799,1.554947736240856e-05,9.398714581932293e-05,0.0007576159475736924
349,2.636791994609148e-06,3.642648027778761,4.3349527685438166e-05,8.21088750503746e-05,0.0008977537375683194
350,4.253672070308529e-06,3.481030244036272,4.464953986990495e-05,7.106736391823492e-05,0.000531185708741338
351,3.337797367248525e-06,1.5133199663734889,8.390116341326605e-05,4.0234956781852444e-05,0.0009722175763321769
352,9.029914616218773e-06,0.6382236149180635,1.9029085779051197e-05,1.673803054926743e-05,0.00011903288614194702
353,1.9014472851185673e-06,5.519942056177952,4.779481465159496e-05,6.852125828789645e-05,0.00017064365879369413
354,6.333159892740314e-06,3.968347261665118,3.2167080182626325e-05,7.44424577336997e-05,0.0005728727396600985
355,8.252645005093708e-06,5.1574667311856555,2.9805391578001612e-05,4.779329493711403e-05,0.0001734960674419453
356,9.624338891460988e-06,2.060220226651822,8.136466663111876e-05,6.210541394822977e-05,0.000274173259102002
357,7.899647813792694e-06,7.159158085970287,3.339538482274426e-05,4.7265891874799046e-05,0.00021169587316690458
358,5.439910034542017e-06,3.70016736444852,1.743201935613952e-05,3.557215904947246e-05,0.0003669504498365895
359,8.421023300537367e-06,4.810494620674011,4.100911135566214e-05,8.504567410608525e-05,0.0009612338543172323
360,9.317295417045578e-07,7.363798429094106,7.500533762389801e-05,5.5436182067304046e-05,0.000342156032503427
361,1.953836987551933e-07,9.198186727129142,1.4734393314321062e-05,2.1156122456535145e-05,0.0007985272289154946
362,6.818312516007718e-06,7.561600643484823,8.084299756876424e-05,7.871959791440586e-05,0.0002177708399412483
363,6.3810628293944916e-06,2.689801862232876,4.329041433890974e-05,1.00178411453632e-05,0.0009129194493522593
364,3.189763004431701e-06,5.6128638012443,9.143359336124271e-05,9.426034449390767e-05,0.0007245561608670376
365,9.352671534022765e-06,3.7618387237053788,6.240719487934609e-05,3.1058385345528686e-05,0.0009647615858024766
366,6.5792476582812805e-06,5.272136637213257,9.681418637012792e-05,7.894928711279684e-05,0.0009436110907146433
367,4.318115888749854e-06,6.910859819439999,9.679867532995327e-05,8.493987021716052e-05,0.00014615611762017593
368,8.325975028151087e-06,6.247917662910565,1.2454190930949423e-06,5.4415372139910596e-05,0.0002858928438552472
369,6.994107293757985e-06,2.597964943649205,8.544513642607158e-05,8.466224298484391e-05,0.00028159080167475037
370,7.830913136926293e-07,1.856222392310236,5.4234677103535644e-05,8.282115946252341e-05,0.0005027899644596959
371,3.866084055393363e-06,2.785830967150162,3.51409360958237e-06,1.9370706815968807e-05,0.0005755073607544653
372,7.4329397148349275e-06,8.711537414395597,8.542822253768214e-06,6.555761228136249e-05,0.0008099712615866244
373,1.908735242657429e-06,1.3842051833949944,3.0658941648259825e-05,7.558891424402109e-05,0.0004993826705936963
374,8.889214386843126e-06,6.555414939628835,1.8445526481563868e-05,2.0799779630225736e-05,0.00026198504475727916
375,4.344461006031479e-06,4.049227450061184,6.83780773274728e-05,6.552526805073616e-05,0.0005757663530336543
376,4.713153564406095e-06,6.578176623975991,7.041336867636108e-05,5.761593907782344e-05,0.00033899590614569296
377,8.878750177891588e-06,9.270655848715164,4.029176618459926e-05,7.050276616999686e-05,0.00029317857792193617
378,8.835513154251e-07,0.3373125681853164,9.090400368395883e-05,6.980143350089531e-05,0.0009138375382335037
379,1.8717792550329028e-06,1.5127099352175173,5.004886413994315e-05,9.418636515310569e-05,0.00010284920401608905
380,7.450257117114205e-06,8.595487211401094,8.754303542256786e-05,3.699280452436128e-05,0.0006935309101624245
381,8.221288474983492e-06,7.288194744702647,8.11478434408341e-05,3.884036063028901e-05,0.00045657246028122023
382,5.9115709058758525e-06,8.805997374718038,6.714539924029967e-06,2.3421755287095885e-05,0.00030888308529137816
383,4.444254995183814e-06,5.63638641972694,8.76011882386822e-05,1.6450138275824567e-05,0.00018368102584903167
384,8.783775382711443e-07,7.645986541910357,1.9159307545145388e-05,8.662487295429165e-05,0.0009577165152600602
385,7.714568604684127e-06,6.031841651232669,9.537053913505357e-05,5.330085264109781e-05,0.0006921099806511909
386,9.785030274621877e-06,5.864609070406153,5.227464537508476e-05,1.8542014800292332e-05,0.00048544326058361963
387,9.526094439552105e-06,7.16891833600855,5.07455412248342e-05,7.933939280302959e-05,0.00014732701424361014
388,9.33624792651246e-06,1.0473034828124763,3.435414955348663e-05,1.5207691625610334e-05,0.0009282357014748498
389,9.591104308212843e-06,4.09541222111741,2.7035037880054638e-05,2.2011493589438985e-05,0.0004974905145082681
390,1.950764707400562e-06,6.21575056763357,5.147424524833357e-05,8.79315848080618e-05,0.00032790393921821036
391,3.7551404340048745e-07,1.255867944919223,9.050163917621603e-05,4.313315886411568e-05,0.0003439864702423642
392,4.907454159563369e-06,6.5080297655747845,5.4569992218514184e-05,2.0329226385432713e-05,0.0004421509127821476
393,7.495547661295835e-06,1.7790866582697848,2.0630362541090394e-06,9.25820417678699e-05,0.00012443874896009256
394,3.486329299924561e-07,2.1496554015363447,5.911162274252302e-05,5.336081294018857e-05,0.0008390852488169891
395,8.28552686608245e-06,1.4606944524178107,5.446311796580506e-05,8.58914137601831e-05,0.0006250297820519767
396,1.8320843436286266e-06,6.8605951943551,9.61327388834934e-05,6.657487911843991e-05,0.0002819045241517456
397,6.1697799758568506e-06,8.889117508249296,4.353547204413279e-05,3.7656987635773206e-05,0.00014654108735899
398,8.706169659704643e-06,3.4031141521822046,8.209310533977029e-05,3.451815271406576e-05,0.0003338454795329856
399,8.828559191173303e-06,5.117324131678522,6.161603632501223e-05,2.4022777368076467e-05,0.000985769620205349
400,6.787595986657246e-06,6.740629489713171,7.350550885258718e-05,9.021311206605606e-05,0.0005422997991716023
401,8.012881416132109e-06,6.36719162840481,1.0987618960664614e-06,7.38309265684717e-05,0.00018382229747680685
402,7.493726129251644e-06,7.857390901619934,5.843850975320203e-06,9.190539379099934e-05,0.0006913557445754098
403,4.463507559903578e-06,6.304339858908342,2.0480426711820247e-05,6.357817813734168e-05,0.0005087858914126066
404,4.452105845825205e-06,1.9866184168385117,2.140275951319572e-06,7.872435609135072e-05,0.0004489644337116358
405,6.71061525493578e-06,0.7134393901226498,5.1686109105477555e-05,4.1511085863360085e-05,0.0005393761653857085
406,9.481979619702726e-06,6.887860508947992,9.819360715563527e-05,9.302674177089216e-05,0.00026445825285544423
